timestamp,policy,test_steps,seed,beta,alpha,travel_time,throughput,queue,delay_ratio_apx,rewards,decisions,ugat_agreement_rate,cmp_ugat_score_mse,cmp_ugat_normalized_score_mse,mean_selected_phase_pressure,mean_upstream_speed_ratio,mean_downstream_speed_ratio,adapter_decisions,adapter_uncertain_decisions,adapter_overrides,adapter_downstream_vetoes
2026-08-16T09:21:52,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T09:23:41,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T09:28:14,cmp_frap,100,4444,0.6,0.6,39.07109004739336,94.0,5.880000114440918,0.24645653367042542,-41.26499938964844,9.0,0.6444444444444445,4526484.626822917,0.16492996054391068,30.93481582866775,0.22411750840074013,0.19161588861688972,50,8,7,0
2026-08-16T09:30:20,cmp_frap,9000,4444,0.6,0.6,4980.700598802395,1041.0,49.28266525268555,0.7203438878059387,-427.3838195800781,899.0,0.4137931034482759,5257102.117276901,0.3441097345694203,68.60471701835995,0.014748293078852028,0.021298378334272085,4500,50,49,0
2026-08-16T09:36:39,cmp_frap,100,4444,0.6,0.6,37.81042654028436,97.0,5.119999885559082,0.22709177434444427,-35.52000045776367,9.0,0.5777777777777777,4528027.572265625,0.16508566393620439,30.849507207671802,0.23651986506041225,0.2211649573433002,50,0,0,0
2026-08-16T09:36:57,cmp,100,4444,0.6,0.6,37.81042654028436,97.0,5.119999885559082,0.22709177434444427,-35.52000045776367,9.0,0.5777777777777777,4528027.572265625,0.16508566393620439,30.849507207671802,0.23651986506041225,0.2211649573433002,0,0,0,0
2026-08-16T09:37:35,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T09:51:20,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T09:53:14,cmp_frap,9000,4444,0.6,0.6,1005.2418240442192,2171.0,8.46311092376709,0.14940688014030457,-68.45172119140625,899.0,0.4456062291434928,1526136.9436530499,0.42751184186325286,15.246968181393171,0.037650311985839936,0.06270193943684635,4500,2351,2347,0
2026-08-16T09:55:19,cmp_frap,9000,4444,0.6,0.6,1002.8180561953017,2171.0,8.313555717468262,0.14710286259651184,-66.81201171875,899.0,0.4529477196885428,1489568.1203854706,0.4213725540360168,14.943199578714916,0.03802752118393314,0.0633798502691548,4500,2367,2363,0
2026-08-16T09:56:23,cmp_frap,9000,4444,0.6,0.6,1002.8180561953017,2171.0,8.313555717468262,0.14710286259651184,-66.81201171875,899.0,0.4529477196885428,1489568.1203854706,0.4213725540360168,14.943199578714916,0.03802752118393314,0.0633798502691548,4500,2367,2363,0
2026-08-16T09:58:15,cmp_frap,9000,4444,0.6,0.6,1007.0888991248273,2171.0,8.400888442993164,0.1481722891330719,-67.81449890136719,899.0,0.446496106785317,1452079.887173221,0.4307205870351508,14.9916500666503,0.03778256589649077,0.06258780799688977,4500,2374,2370,0
2026-08-16T10:00:23,cmp_frap,9000,4444,0.6,0.6,1004.8258866881621,2171.0,8.328444480895996,0.14691410958766937,-67.2530517578125,899.0,0.44404894327030037,1454405.544899199,0.4319656187055158,14.96250207590911,0.03821018227894405,0.06272973256302855,4500,2384,2380,0
2026-08-16T10:01:26,cmp_frap,9000,4444,0.6,0.6,1002.8180561953017,2171.0,8.313555717468262,0.14710286259651184,-66.81201171875,899.0,0.4529477196885428,1489568.1203854706,0.4213725540360168,14.943199578714916,0.03802752118393314,0.0633798502691548,4500,2367,2363,0
2026-08-16T10:03:25,cmp_frap,9000,4444,0.6,0.6,1017.1750345462921,2171.0,8.382222175598145,0.1478823721408844,-67.6166000366211,899.0,0.4456062291434928,1466424.4074761346,0.4299264611098791,15.104355991621802,0.038597387112876635,0.06323904954103747,4500,2361,2357,0
2026-08-16T10:05:31,cmp_frap,9000,4444,0.6,0.6,1004.8258866881621,2171.0,8.328444480895996,0.14691410958766937,-67.2530517578125,899.0,0.44404894327030037,1454405.544899199,0.4319656187055158,14.96250207590911,0.03821018227894405,0.06272973256302855,4500,2384,2380,0
2026-08-16T10:41:19,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T10:43:05,cmp_frap,9000,4444,0.6,0.6,1011.8825426070935,2171.0,8.429778099060059,0.14830635488033295,-67.69783782958984,899.0,0.44849833147942153,1501865.974883334,0.4244240009906527,15.143100946244925,0.03797466374864532,0.06326520015831416,4500,2352,2348,0
2026-08-16T10:45:11,cmp_frap,9000,4444,0.6,0.6,1011.8825426070935,2171.0,8.429778099060059,0.14830635488033295,-67.69783782958984,899.0,0.44849833147942153,1501865.974883334,0.4244240009906527,15.143100946244925,0.03797466374864532,0.06326520015831416,4500,2352,2348,0
2026-08-16T10:46:47,cmp_frap,9000,4444,0.6,0.6,1011.8825426070935,2171.0,8.429778099060059,0.14830635488033295,-67.69783782958984,899.0,0.44849833147942153,1501865.974883334,0.4244240009906527,15.143100946244925,0.03797466374864532,0.06326520015831416,4500,2352,2348,0
2026-08-16T10:50:41,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T10:51:27,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T10:52:01,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
